INFO: setting server port as: 3000
INFO: Waiting for incoming connection...
[#WORKER#] 1695841800.903365 Worker Thread Alive!
R991:226800.573985,0.337794,226800.574062,226800.911861
[#WORKER#] 1695841966.039769 Still Alive!
R992:226800.612500,0.059805,226800.911962,226800.971771
R993:226800.657868,0.225498,226800.971841,226801.197341
R994:226800.938949,0.011517,226801.197441,226801.208960
R995:226801.111829,0.027567,226801.209033,226801.258593
R996:226801.533877,0.052630,226801.533967,226801.586608
R997:226801.565685,0.028426,226801.586731,226801.615160
R998:226801.610341,0.021410,226801.615241,226801.636653
R999:226801.732619,0.113213,226801.732685,226801.845905
